0.0046843,2.3021,0.060943,-0.22441,0.016635,9.0576
0.0047369,2.3021,0.060944,-0.22708,0.014512,9.0515
0.0047896,2.3021,0.060944,-0.22971,0.012317,9.0518
0.0048422,2.3021,0.060945,-0.23231,0.010048,9.0633
0.0048948,2.3021,0.060946,-0.23489,0.0077036,9.059
0.0049475,2.302,0.060946,-0.23743,0.0052839,9.0523
0.0050001,2.302,0.060946,-0.23995,0.0027885,9.0528
0.0050527,2.302,0.060947,-0.24246,0.00021838,9.0504
0.0051054,2.302,0.060947,-0.24495,-0.0024236,9.0362
0.005158,2.302,0.060947,-0.24742,-0.0051334,9.0286
0.0052106,2.302,0.060946,-0.24988,-0.0079056,9.0247
0.0052633,2.302,0.060946,-0.25232,-0.010734,9.0105
0.0053159,2.3019,0.060945,-0.25473,-0.013613,9.0052
0.0053685,2.3019,0.060944,-0.25713,-0.016535,9.0074
0.0054212,2.3019,0.060943,-0.2595,-0.019495,8.9984
0.0054738,2.3019,0.060941,-0.26184,-0.022488,9.0005
0.0055264,2.3019,0.06094,-0.26414,-0.025507,9.0078
0.0055791,2.3019,0.060938,-0.26642,-0.028549,9.0045
0.0056317,2.3019,0.060936,-0.26866,-0.03161,9.0081
0.0056843,2.3019,0.060935,-0.27086,-0.034687,9.009
0.005737,2.3018,0.060932,-0.27302,-0.037777,9.0107
0.0057896,2.3018,0.06093,-0.27514,-0.040878,9.0092
0.0058422,2.3018,0.060928,-0.27721,-0.043989,9.0086
0.0058948,2.3018,0.060925,-0.27924,-0.047108,9.0084
0.0059475,2.3018,0.060923,-0.28121,-0.050233,9.0091
0.0060001,2.3018,0.06092,-0.28314,-0.053362,9.0096
0.0060527,2.3017,0.060917,-0.28501,-0.056493,9.008
0.0061054,2.3017,0.060914,-0.28683,-0.059621,9.0005
0.006158,2.3017,0.060911,-0.28858,-0.062743,9.0037
0.0062106,2.3017,0.060908,-0.29028,-0.065852,9.0035
0.0062633,2.3017,0.060904,-0.29191,-0.068944,8.9992
0.0063159,2.3017,0.0609,-0.29348,-0.072014,9.001
0.0063685,2.3017,0.060896,-0.29497,-0.075055,9.0027
0.0064212,2.3016,0.060892,-0.2964,-0.078064,9.0007
0.0064738,2.3016,0.060888,-0.29774,-0.081033,9.0021
0.0065264,2.3016,0.060884,-0.29902,-0.083957,9.002
0.0065791,2.3016,0.060879,-0.30021,-0.08683,9.0018
0.0066317,2.3016,0.060874,-0.30132,-0.089644,8.9954
0.0066843,2.3016,0.06087,-0.30235,-0.092394,8.9945
0.006737,2.3015,0.060865,-0.3033,-0.095075,8.9835
0.0067896,2.3015,0.060859,-0.30416,-0.097679,8.9836
0.0068422,2.3015,0.060854,-0.30494,-0.1002,8.9866
0.0068949,2.3015,0.060849,-0.30564,-0.10264,8.9827
0.0069475,2.3015,0.060843,-0.30625,-0.10498,8.9821
0.0070001,2.3015,0.060838,-0.30677,-0.10722,8.9835
0.0070528,2.3014,0.060832,-0.30722,-0.10936,8.9851
0.0071054,2.3014,0.060826,-0.30759,-0.11138,8.9802
0.007158,2.3014,0.06082,-0.30787,-0.11329,8.9794
0.0072107,2.3014,0.060814,-0.30809,-0.11507,8.9766
0.0072633,2.3014,0.060808,-0.30822,-0.11673,8.9719
0.0073159,2.3014,0.060802,-0.30829,-0.11827,8.9663
0.0073686,2.3014,0.060795,-0.30829,-0.11967,8.9655
0.0074212,2.3013,0.060789,-0.30823,-0.12093,8.9651
0.0074738,2.3013,0.060782,-0.3081,-0.12206,8.9686
0.0075265,2.3013,0.060776,-0.30792,-0.12304,8.9726
0.0075791,2.3013,0.060769,-0.30768,-0.12387,8.9704
0.0076317,2.3013,0.060763,-0.30739,-0.12455,8.9744
0.0076844,2.3013,0.060756,-0.30704,-0.12507,8.9704
0.007737,2.3012,0.060749,-0.30665,-0.12543,8.9725
0.0077896,2.3012,0.060742,-0.3062,-0.12563,8.9815
0.0078423,2.3012,0.060735,-0.30572,-0.12566,8.9851
0.0078949,2.3012,0.060728,-0.3052,-0.12553,8.9923
0.0079475,2.3012,0.060722,-0.30464,-0.12525,9.0012
0.0080002,2.3012,0.060715,-0.30405,-0.1248,9.008
0.0080528,2.3011,0.060708,-0.30344,-0.12421,9.0168
0.0081054,2.3011,0.060702,-0.30281,-0.12347,9.0296
0.0081581,2.3011,0.060695,-0.30216,-0.12259,9.0354
0.0082107,2.3011,0.060689,-0.30149,-0.12158,9.0323
0.0082633,2.3011,0.060683,-0.30082,-0.12045,9.0316
0.0083159,2.3011,0.060676,-0.30015,-0.1192,9.03
0.0083686,2.301,0.06067,-0.29947,-0.11783,9.0311
